name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York,2020-04-13T00:00:00,14.3,14.3,9.3,71.91,0,0,,0,0,,6,158,1018.1,88.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T01:00:00,13.8,13.8,9.3,74.32,0,0,,0,0,31.7,0.8,20,1018.1,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T02:00:00,13.8,13.8,11.2,83.89,0.265,100,rain,0,0,27.7,12.9,249,1017.3,33.9,15.5,0,,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T03:00:00,13.4,13.4,11.7,89.67,0.111,100,rain,0,0,33.5,12.9,208,1015.9,31.8,15.6,0,,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T04:00:00,12.9,12.9,11.7,92.59,0.109,100,rain,0,0,,5.7,180,1015.2,98.5,15.6,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T05:00:00,11.9,11.9,10.9,93.16,2.27,100,rain,0,0,,12.5,160,1013.7,86.3,6.4,0,,0,,"Rain, Partially cloudy",rain,"72505394728,KLGA,72503014732"
New York,2020-04-13T06:00:00,12.2,12.2,11.1,93.41,2.825,100,rain,0,0,35.3,7.8,158,1012.6,52.6,15.6,2,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T07:00:00,12.2,12.2,11.1,93.41,1.467,100,rain,0,0,40.7,11.1,209,1012.7,99.1,7.8,23.4,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T08:00:00,12.2,12.2,11.7,96.63,4.09,100,rain,0,0,35.5,18.2,179,1010.6,100,6,7,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T09:00:00,13.3,13.3,12.2,92.76,4.669,100,rain,0,0,41.6,26.2,180,1009.5,100,7.7,13,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T10:00:00,13.9,13.9,12.9,93.58,3.711,100,rain,0,0,53.2,29.8,190,1008,99.8,4.9,22,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T11:00:00,13.4,13.4,12.3,92.81,3.934,100,rain,0,0,52.4,11.5,160,1006.2,99.8,4.8,27,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T12:00:00,13.4,13.4,12.8,96.67,0.372,100,rain,0,0,46.9,27.2,200,1004.7,100,9.7,25,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T13:00:00,13.9,13.9,12.8,93.63,0.008,100,rain,0,0,34.6,13.5,207,1002.6,100,10.6,56,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T14:00:00,14.4,14.4,13.4,93.55,1.544,100,rain,0,0,40.4,27.7,197,1000.8,99.8,9.6,34,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T15:00:00,13.9,13.9,12.9,93.77,1.325,100,rain,0,0,47.7,17.2,207,998.9,100,9.7,41,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T16:00:00,14.3,14.3,13.3,93.87,1.364,100,rain,0,0,60.9,18.5,216,998.1,100,15.1,45,0.2,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T17:00:00,15.6,15.6,14.4,92.31,0.013,100,rain,0,0,33.8,16.6,228,998.1,100,10.7,52,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T18:00:00,16.7,16.7,15.7,93.62,1.025,100,rain,0,0,33.5,23.5,238,999.4,53.4,15.5,114,0.4,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T19:00:00,18.4,18.4,16.1,86.51,0.016,100,rain,0,0,31.9,13.3,279,1001.8,83.4,16,69,0.2,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T20:00:00,18.4,18.4,12.9,70.4,0,0,,0,0,42.8,26.9,260,1004.3,47.9,16,10,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-13T21:00:00,18.4,18.4,11.6,64.74,0,0,,0,0,39.2,24.7,272,1006.2,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T22:00:00,18.4,18.4,10,58.06,0,0,,0,0,40.3,25.2,270,1008,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-13T23:00:00,17.3,17.3,7.9,54.05,0,0,,0,0,45.2,11.8,280,1009.4,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T00:00:00,14.4,14.4,4.9,53,0,0,,0,0,44,1.5,350,1011.6,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T01:00:00,13.4,13.4,4.3,54.28,0,0,,0,0,37.5,11.6,283,1013.2,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T02:00:00,12.2,12.2,2.9,52.91,0,0,,0,0,,8,281,1014.2,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T03:00:00,11.6,11.6,2.8,54.44,0,0,,0,0,38.9,10.2,303,1014.8,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T04:00:00,10,8.6,2.1,58.05,0,0,,0,0,36.2,9.8,310,1015.4,0.8,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T05:00:00,9.3,7.9,1.1,56.47,0,0,,0,0,44.6,9.9,295,1015.9,0.9,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T06:00:00,8.8,8.2,0,53.75,0,0,,0,0,45.6,5.9,320,1016.3,0.4,16,20.9,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T07:00:00,8.8,7.6,-0.1,53.64,0,0,,0,0,35.3,8,272,1017.3,1.5,16,22,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T08:00:00,8.8,7.6,-0.8,51.01,0,0,,0,0,30.9,8.3,310,1018.7,0.6,16,102,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T09:00:00,9.9,8.9,-1.3,45.66,0,0,,0,0,27.7,8.1,295,1018.9,48.4,16,311,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T10:00:00,11.6,11.6,-1.7,39.65,0,0,,0,0,31.7,5.7,310,1018.9,2.1,16,445,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T11:00:00,11.6,11.6,-3.3,35.16,0,0,,0,0,,12.8,252,1019.4,0.9,16,470,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T12:00:00,11.6,11.6,-2.9,36.22,0,0,,0,0,27.7,11.2,298,1019.5,84.6,16,384,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T13:00:00,12.8,12.8,-2.3,35.04,0,0,,0,0,,11,310,1017.9,1.1,16,745,2.7,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T14:00:00,14.3,14.3,-2.3,31.81,0,0,,0,0,,11.2,204,1017.9,2.1,16,717,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T15:00:00,14.9,14.9,0.4,37.08,0,0,,0,0,,5.1,216,1016.8,0.9,16,804,2.9,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T16:00:00,16,16,-0.2,33.06,0,0,,0,0,,7.8,214,1016.1,0.6,16,642,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T17:00:00,16,16,-0.2,33.06,0,0,,0,0,,7.3,215,1015.3,23.6,16,376,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T18:00:00,14.3,14.3,0.9,40,0,0,,0,0,,16.1,241,1014.5,26.1,16,188,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T19:00:00,11.3,11.3,0.9,49.08,0,0,,0,0,,14.9,211,1016.4,88.5,16,30,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T20:00:00,10.7,10.7,1,51.18,0,0,,0,0,,13,190,1015.2,89.5,16,6,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-14T21:00:00,10.7,10.7,3.2,59.96,0,0,,0,0,,14.5,200,1016.4,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T22:00:00,10,10,3.7,64.88,0,0,,0,0,,11.2,199,1016.4,56.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-14T23:00:00,10.1,10.1,4.2,67.17,0,0,,0,0,,9.3,239,1015.9,49.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T00:00:00,10,10,1,53.7,0,0,,0,0,,11.4,283,1016.2,32.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T01:00:00,10,10,1.6,56.18,0,0,,0,0,,1,349,1015.7,56.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T02:00:00,8.8,7,1.6,60.64,0,0,,0,0,38.9,11.4,275,1015.1,51,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T03:00:00,8.3,7.5,1.6,62.54,0,0,,0,0,31.6,6.2,305,1015.2,98.4,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T04:00:00,6.7,5.7,1.1,67.56,0,0,,0,0,,5.9,281,1015.2,30.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T05:00:00,6.7,4.4,1,67.32,0,0,,0,0,,11.3,251,1015.1,88.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T06:00:00,7.1,6.2,1.1,65.32,0,0,,0,0,,6.1,288,1015.2,29.4,16,7.1,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T07:00:00,6.6,5.1,-3.4,48.8,0,0,,0,0,37.1,8.1,298,1016,39.4,16,17,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T08:00:00,6.6,4.7,-3.4,48.88,0,0,,0,0,,9.6,330,1015.8,50,16,71,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T09:00:00,6.1,3.8,-4.3,47.08,0,0,,0,0,,11.1,340,1015.6,28.1,16,120,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T10:00:00,7.1,5.3,-6.6,37.09,0,0,,0,0,,9.6,320,1015.5,0.9,16,264,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T11:00:00,9.2,7.3,-5.8,34.12,0,0,,0,0,,12.8,252,1015.6,0.6,16,772,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T12:00:00,10.6,10.6,-5.8,31.24,0,0,,0,0,,12.7,250,1015,0.4,16,884,3.2,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T13:00:00,11.6,11.6,-7.9,24.75,0,0,,0,0,33.5,9.4,290,1014.1,1.7,16,965,3.5,10,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T14:00:00,12.1,12.1,-6.4,26.95,0,0,,0,0,27.7,5.7,306.8,1013.7,48.6,16,990,3.6,10,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T15:00:00,11.7,11.7,-5.9,28.84,0,0,,0,0,37.4,6.2,276,1013.3,82.4,16,861,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T16:00:00,12.1,12.1,-6.8,26.01,0,0,,0,0,25.9,18.3,261,1012.8,3.1,16,729,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T17:00:00,12.7,12.7,-9,21.13,0,0,,0,0,31.7,11.5,280,1012.4,1.7,16,523,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T18:00:00,12.1,12.1,-7.4,24.88,0,0,,0,0,35.3,11.5,290,1012.7,26.5,16,323,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T19:00:00,12.1,12.1,-7,25.72,0,0,,0,0,,13,261,1012.9,0.4,16,92,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T20:00:00,10.6,10.6,-6.5,29.55,0,0,,0,0,,14.2,273,1013.9,26.5,16,11,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-15T21:00:00,10,7.6,-4.6,35.4,0,0,,0,0,,17.7,251,1015,30.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T22:00:00,9.4,7,-3.7,39.74,0,0,,0,0,,16.3,239,1015.4,2.1,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-15T23:00:00,8.9,6.2,-3.6,41.18,0,0,,0,0,,18.1,240,1015.2,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T00:00:00,8.8,5.8,-4.1,39.93,0,0,,0,0,,21.6,259,1015.5,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T01:00:00,8.3,5.1,-2.4,46.74,0,0,,0,0,31.7,21.5,240,1015.3,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T02:00:00,8.3,5.3,-2.4,46.84,0,0,,0,0,,19.9,259,1015.3,80.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T03:00:00,8.3,4.9,-1.9,48.49,0,0,,0,0,29.5,23.6,258,1015.2,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T04:00:00,8.3,5.1,-1.4,50.32,0,0,,0,0,35.4,21.7,269,1015.5,99,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T05:00:00,7.8,4.4,-1.4,52.25,0,0,,0,0,33.2,22,270,1015.9,99.6,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T06:00:00,7.2,3.4,-0.8,57.06,0,0,,0,0,35.3,24.2,260,1016.4,88.5,16,20.2,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KJRB,KNYC,72503014732"
New York,2020-04-16T07:00:00,6.6,5.6,-0.1,62.19,0,0,,0,0,30.2,6.1,287,1017.6,88.5,16,27,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T08:00:00,5.6,3.9,-2.2,57.15,0,0,,0,0,44.6,8,310,1018.8,41.1,16,90,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T09:00:00,7.1,6,-2.9,49.11,0,0,,0,0,29.5,6.3,301,1019.1,4.9,16,392,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T10:00:00,8.2,6.9,-5,38.8,0,0,,0,0,29.8,8.3,293,1019.5,29.1,16,626,2.3,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T11:00:00,9.2,7.6,-6.8,31.77,0,0,,0,0,26.3,10.2,310,1019.4,26.8,16,734,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T12:00:00,9.3,7.2,-7.3,30.34,0,0,,0,0,34.6,13.5,308,1019.3,29.1,16,862,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T13:00:00,9.9,7.3,-8.5,26.64,0,0,,0,0,36.3,19,272,1019.2,88.1,16,603,2.2,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T14:00:00,9.9,8,-8,27.46,0,0,,0,0,47.2,13.7,317,1019.4,83.2,16,464,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T15:00:00,9.3,8.5,-9,26.56,0,0,,0,0,46.7,6.7,295,1019.6,98.6,16,599,2.2,6,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T16:00:00,11,11,-8.6,24.53,0.23,100,rain,0,0,81.6,24,290,1019.4,89.1,16,383,1.4,4,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T17:00:00,9.9,8.3,-9.1,25.35,0,0,,0,0,51.8,11.3,310,1019.5,33.1,16,396,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T18:00:00,10.5,10.5,-8,26.39,0,0,,0,0,30.3,13.4,274,1019.7,95,16,272,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T19:00:00,8.8,7.3,-6.5,33.35,0,0,,0,0,31.7,9.5,310,1019.8,87.9,16,75,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T20:00:00,7.2,3.8,-5.2,41.14,0,0,,0,0,43.2,20.7,261,1020.8,30.5,16,17,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-16T21:00:00,6.1,4,-1.8,56.64,0,0,,0,0,41.1,9.9,275,1022.1,44.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T22:00:00,5.6,4.2,-2.9,54.41,0,0,,0,0,41.7,6.7,275,1023.4,4.9,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-16T23:00:00,5,3.7,-3.9,52.75,0,0,,0,0,46.9,6.1,310,1024.1,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-17T00:00:00,4.3,2.4,-3.9,55.11,0,0,,0,0,,7.7,300,1024.5,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-17T01:00:00,3.8,1.4,-4,56.79,0,0,,0,0,,9.6,261,1024.7,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-17T02:00:00,3.8,1.4,-6.2,48.01,0,0,,0,0,,9.5,242,1024.9,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-17T03:00:00,3.8,0.7,-4.5,54.57,0,0,,0,0,,12.8,261,1024.9,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-17T04:00:00,3.8,0.7,-3.6,58.55,0,0,,0,0,,12.9,260,1025.4,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-17T05:00:00,3.3,0.4,-4,58.43,0,0,,0,0,,11.2,251,1025.1,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-17T06:00:00,3.3,0,-4.1,58.41,0,0,,0,0,,13.1,252,1025.6,0.4,16,5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T07:00:00,3.3,0.4,-4.1,58.37,0,0,,0,0,,11.4,261,1026.9,0.8,16,24,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T08:00:00,3.8,0.4,-4.6,54.32,0,0,,0,0,,14.5,251,1027.3,0.8,16,100,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T09:00:00,5.6,2.4,-5.8,43.62,0,0,,0,0,,15.7,273,1027,0.6,16,380,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T10:00:00,7.1,3.8,-5.8,39.23,0,0,,0,0,,19.8,250,1026.5,0.6,16,618,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T11:00:00,8.8,7,-6.8,32.63,0,0,,0,0,27.7,11.3,260,1025.9,0.6,16,732,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T12:00:00,8.8,6.1,-6.3,33.83,0,0,,0,0,40.7,18.1,230,1024.9,2.1,16,705,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T13:00:00,10,7.2,-6.8,30.15,0,0,,0,0,28.1,22,241,1023.4,47.8,16,807,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T14:00:00,10,10,-5.9,32.24,0,0,,0,0,33.1,27.1,249,1022.7,49.1,16,519,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T15:00:00,10,10,-6.3,31.12,0,0,,0,0,38.9,25.4,259,1021.9,87,16,314,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T16:00:00,9.4,5.8,-3.6,39.91,0,0,,0,0,42.2,28.8,230,1020.9,30.2,16,264,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T17:00:00,8.3,5.5,-1.3,50.76,0,0,,0,0,35.1,18,270,1020.4,33.6,16,119,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T18:00:00,7.8,6.2,-1.2,53.01,0,0,,0,0,,9.1,263,1020,99.1,16,67,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T19:00:00,7.2,4.8,1.6,67.36,0,0,,0,0,,12.8,230,1019.1,87.9,16,27,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T20:00:00,6.7,6.7,1.7,70.35,0,0,,0,0,,0.5,355,1018.1,98.5,15.9,6,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-17T21:00:00,7.1,4.5,2.8,73.88,0,0,,0,0,,14.3,205,1017.6,96.3,15.9,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-17T22:00:00,7.8,5.3,2.8,70.92,0,0,,0,0,,14.1,165,1016.7,87.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
